date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:05:18	50226/50226	---M--	200	added ('OK')	image/png	etag:%22c432-59ffbfb363f41%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-tiremarks-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-tiremarks-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:19	7363/7363	---M--	200	added ('OK')	image/png	etag:%221cc3-59ffbfb2e6389%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-black-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-black-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:20	7621/7621	---M--	200	added ('OK')	image/png	etag:%221dc5-59ffbfb2ab621%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-90.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-90.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:21	3405/3405	---M--	200	added ('OK')	image/png	etag:%22d4d-59ffbfb3116f1%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-car.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-car.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:21	206/206	---M--	200	added ('OK')	image/png	etag:%22ce-59ffbfb2df629%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-blackline-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-blackline-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:22	452/452	---M--	200	added ('OK')	image/png	etag:%221c4-59ffbfb3197d9%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-greenline.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-greenline.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:23	6881/6881	---M--	200	added ('OK')	image/png	etag:%221ae1-59ffbfb34c071%22	https://www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-landrover-letters.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/PArts-fold-1/black-90-logo-landrover-letters.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:24	50226/50226	---M--	200	added ('OK')	image/png	etag:%22c432-59ffbfb47fa51%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-tiremarks-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-tiremarks-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:24	7363/7363	---M--	200	added ('OK')	image/png	etag:%221cc3-59ffbfb3d05a1%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-black-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-black-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:25	7621/7621	---M--	200	added ('OK')	image/png	etag:%221dc5-59ffbfb3cf601%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-90.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-90.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:25	3405/3405	---M--	200	added ('OK')	image/png	etag:%22d4d-59ffbfb402281%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-car.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-car.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:26	206/206	---M--	200	added ('OK')	image/png	etag:%22ce-59ffbfb400ef9%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-blackline-white.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-blackline-white.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:27	452/452	---M--	200	added ('OK')	image/png	etag:%221c4-59ffbfb434b19%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-greenline.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-greenline.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:28	6881/6881	---M--	200	added ('OK')	image/png	etag:%221ae1-59ffbfb43cc01%22	https://www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-landrover-letters.png	D:/Freelance/black90/www.black90.co.uk/images/layerslider/Parts-fold-1-below-640/black-90-logo-landrover-letters.png	(from https://www.black90.co.uk/land-rover-parts)
18:05:29	309576/309576	---M--	200	added ('OK')	text/css	etag:%224b948-5bdb37423aead%22	https://www.black90.co.uk/media/plg_jchoptimize/cache/css/d9efedfe19242d3a628d6b35b8a18f74_0.css	D:/Freelance/black90/www.black90.co.uk/media/plg_jchoptimize/cache/css/d9efedfe19242d3a628d6b35b8a18f74_0.css	(from https://www.black90.co.uk/land-rover-parts)
18:05:31	293016/293016	---M--	200	added ('OK')	text/css	etag:%2247898-5bda519123d76%22	https://www.black90.co.uk/media/plg_jchoptimize/cache/css/c7243c72307a3272ae6fb1e64c44a060_0.css	D:/Freelance/black90/www.black90.co.uk/media/plg_jchoptimize/cache/css/c7243c72307a3272ae6fb1e64c44a060_0.css	(from https://www.black90.co.uk/sitemap)
18:05:32	8589/8589	---M--	200	added ('OK')	image/png	etag:%22218d-59ffbfbf4f390%22	https://www.black90.co.uk/images/worth.png	D:/Freelance/black90/www.black90.co.uk/images/worth.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:32	701493/701493	---M--	200	added ('OK')	text/javascript	etag:%22ab435-5bdbb1a62d6e5%22	https://www.black90.co.uk/media/plg_jchoptimize/cache/js/29742b37b25e7dd6ee3ecb01b63fd288_0.js	D:/Freelance/black90/www.black90.co.uk/media/plg_jchoptimize/cache/js/29742b37b25e7dd6ee3ecb01b63fd288_0.js	(from https://www.black90.co.uk/sitemap)
18:05:33	50227/50227	---M--	200	added ('OK')	image/png	etag:%22c433-59ffbf72458b6%22	https://www.black90.co.uk/images/home/logo/black-90-logo-tiremarks.png	D:/Freelance/black90/www.black90.co.uk/images/home/logo/black-90-logo-tiremarks.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:33	3096/3096	---M--	200	added ('OK')	image/png	etag:%22c18-59ffbfab5f382%22	https://www.black90.co.uk/images/multiwebmarketing-facebook-globe-small.png	D:/Freelance/black90/www.black90.co.uk/images/multiwebmarketing-facebook-globe-small.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:34	297274/297274	---M--	200	added ('OK')	image/jpeg	etag:%224893a-59ffbfbb450b0%22	https://www.black90.co.uk/images/services/fold1/landrover-servicing-slider.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-servicing-slider.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:35	246081/246081	---M--	200	added ('OK')	image/jpeg	etag:%223c141-59ffbfbae97d8%22	https://www.black90.co.uk/images/services/fold1/landrover-repairs-slider.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-repairs-slider.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:36	196341/196341	---M--	200	added ('OK')	image/jpeg	etag:%222fef5-59ffbfbba0988%22	https://www.black90.co.uk/images/services/fold1/range-rover-repairs-slider.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/range-rover-repairs-slider.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:36	228241/228241	---M--	200	added ('OK')	image/jpeg	etag:%2237b91-59ffbfb9dea50%22	https://www.black90.co.uk/images/services/fold1/landrover-diagnostics-slider.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-diagnostics-slider.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:37	954961/954961	---M--	200	added ('OK')	text/javascript	etag:%22e9251-5bdb374278326%22	https://www.black90.co.uk/media/plg_jchoptimize/cache/js/e6149f5f91cadffa34c5d7ca4aed1633_0.js	D:/Freelance/black90/www.black90.co.uk/media/plg_jchoptimize/cache/js/e6149f5f91cadffa34c5d7ca4aed1633_0.js	(from https://www.black90.co.uk/land-rover-parts)
18:05:37	210717/210717	---M--	200	added ('OK')	image/jpeg	etag:%223371d-59ffbfba3e978%22	https://www.black90.co.uk/images/services/fold1/landrover-off-road-preperation.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-off-road-preperation.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:38	170556/170556	---M--	200	added ('OK')	image/jpeg	etag:%2229a3c-59ffbfba94878%22	https://www.black90.co.uk/images/services/fold1/landrover-parts-slider.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-parts-slider.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:38	79153/79153	---M--	200	added ('OK')	image/jpeg	etag:%2213531-59ffbfbb0c670%22	https://www.black90.co.uk/images/services/fold1/landrover-servicing-slider-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-servicing-slider-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:39	72766/72766	---M--	200	added ('OK')	image/jpeg	etag:%2211c3e-59ffbfbabfbe0%22	https://www.black90.co.uk/images/services/fold1/landrover-repairs-slider-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-repairs-slider-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:39	60025/60025	---M--	200	added ('OK')	image/jpeg	etag:%22ea79-59ffbfbb8d4f0%22	https://www.black90.co.uk/images/services/fold1/range-rover-repairs-slider-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/range-rover-repairs-slider-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:40	73411/73411	---M--	200	added ('OK')	image/jpeg	etag:%2211ec3-59ffbfb99e310%22	https://www.black90.co.uk/images/services/fold1/landrover-diagnostics-slider-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-diagnostics-slider-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:41	58603/58603	---M--	200	added ('OK')	image/jpeg	etag:%22e4eb-59ffbfba295a0%22	https://www.black90.co.uk/images/services/fold1/landrover-off-road-preperation-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-off-road-preperation-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:41	51609/51609	---M--	200	added ('OK')	image/jpeg	etag:%22c999-59ffbfba70e28%22	https://www.black90.co.uk/images/services/fold1/landrover-parts-slider-mobile.jpg	D:/Freelance/black90/www.black90.co.uk/images/services/fold1/landrover-parts-slider-mobile.jpg	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:42	12600/12600	---M--	200	added ('OK')	image/png	etag:%223138-59ffc0fcc7ec0%22	https://www.black90.co.uk/media/jui/img/glyphicons-halflings.png	D:/Freelance/black90/www.black90.co.uk/media/jui/img/glyphicons-halflings.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:42	8743/8743	---M--	200	added ('OK')	image/png	etag:%222227-59ffc0fca0dc0%22	https://www.black90.co.uk/media/jui/img/glyphicons-halflings-white.png	D:/Freelance/black90/www.black90.co.uk/media/jui/img/glyphicons-halflings-white.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:43	1050/1050	---M--	200	added ('OK')	image/png	etag:%2241a-59ffc14a1960a%22	https://www.black90.co.uk/media/system/images/modal/closebox.png	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/closebox.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:44	1569/1569	---M--	200	added ('OK')	image/gif	etag:%22621-59ffc14a310f2%22	https://www.black90.co.uk/media/system/images/modal/spinner.gif	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/spinner.gif	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:44	97/97	---M--	200	added ('OK')	image/png	etag:%2261-59ffc149691ba%22	https://www.black90.co.uk/media/system/images/modal/bg_n.png	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/bg_n.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:45	39510/39510	---M--	200	added ('OK')	image/png	etag:%229a56-5a07cdea83734%22	https://www.black90.co.uk/images/jch-optimize/csg-284f4e8eae798ba4136ca94318a7f11f.png	D:/Freelance/black90/www.black90.co.uk/images/jch-optimize/csg-284f4e8eae798ba4136ca94318a7f11f.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:46	92/92	---M--	200	added ('OK')	image/png	etag:%225c-59ffc1495593a%22	https://www.black90.co.uk/media/system/images/modal/bg_e.png	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/bg_e.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:46	96/96	---M--	200	added ('OK')	image/png	etag:%2260-59ffc149b6802%22	https://www.black90.co.uk/media/system/images/modal/bg_s.png	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/bg_s.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
18:05:47	87/87	---M--	200	added ('OK')	image/png	etag:%2257-59ffc149ff02a%22	https://www.black90.co.uk/media/system/images/modal/bg_w.png	D:/Freelance/black90/www.black90.co.uk/media/system/images/modal/bg_w.png	(from https://www.black90.co.uk/media/plg_jchoptimize/cache/css/02fbde71ff5e59929c0b60614e8d1226_0.css)
